some_id,name,alternative_names,latitude,longitude,iso_alpha_2,region_id,population
3090553,Nowogrod Bobrzanski,"Comuna de Nowogrod Bobrzanski,Comuna de Nowogród Bobrzański,Gmina Novogrud-Bobzhans'kij,Gmina Nowogrod Bobrzanski,Gmina Nowogród Bobrzański,Naumburg,Naumburg Bober,Naumburg am Bober,Novogrud-Bobzhan'skij,Nowogrod Bobrzanski,Nowogród Bobrzański,Nowy Zamek,Новогруд-Бобжаньский,Ґміна Новоґруд-Бобжанський",51.79856,15.2352,PL,76,5114
3090558,Nowogard,"Gorad Navogard,Naugard,Novogard,Novogarda,Nowogard,Nowògard,nuo wo jia de,Горад Навогард,Новогард,諾沃加德",53.67437,15.1163,PL,87,16703
3090613,Nowe Miasto Lubawskie,"Nove Mjasto Ljubavske,Nove Mjasto Lubavske,Nove Mjasto Lubavskje,Nove-Mjasto,Nove-Mjasto-Ljubavs'ke,Nove-Mjasto-Ljubavske,Nowe Miasto Lubawskie,Nowe-Miasto,lu ba wa xin cheng,Нове Място Любавске,Нове Мјасто Лубавскје,Нове-Място,Нове-Място-Любавске,Нове-Място-Любавське,נובה מיאסטו,盧巴瓦新城",53.42079,19.59515,PL,85,10997
3090660,Nowe,"Nove,Nowe,Nowé,nuo wei,Нове,諾韋",53.64906,18.72716,PL,73,6104
3090764,Nowa Sol,"Neusalz,Nova Sol,Nova Sola,Nova Sul',Nova Sule,Nova Sulė,Nova-Sul',Nowa Sol,Nowa Sól,xin su er,Нова Сол,Нова Суль,Нова-Суль,新蘇爾",51.80333,15.71702,PL,76,40354
3090768,Nowa Ruda,"Naujoji Ruda,Neurode,Nova Ruda,Nova-Ruda,Nowa Ruda,Nowo Ruda,Nowy Ruda,nobaluda,nwbh rwdh,xin lu da,Нова Руда,Нова-Руда,נובה רודה,新魯達,노바루다",50.58008,16.50164,PL,72,24753
3090951,Niemodlin,"Falkenberg,Falkenberg in Ober Schlesien,Nemodlin,Nemodlina,Niemodlin,Njemodlin,Nymodlin,nie mo de lin,Ńymodlin,Ņemodlina,Њемодлин,Немодлин,Немодлін,涅莫德林",50.642,17.61932,PL,79,6828
3091031,Niedobczyce,,50.0654,18.49531,PL,83,13500
3091141,Namyslow,"Namislov,Namislova,Namisluv,Namslau,Namyslow,Namysluv,Namysluvas,Namysłów,na mei si wu fu,Намислов,Намислув,Намыслув,納梅斯武夫",51.07592,17.72284,PL,79,16376
3091150,Naklo nad Notecia,"Nakel,Naklo,Naklo nad Notech'on,Naklo nad Notecia,Naklo nad Notecom,Naklo pie Notecas,Naklo-nad-Notecem,Naklo-nad-Notecjon,Nakło,Nakło nad Notecią,nuo tai qi he pan na ke wo,Накло над Нотечьон,Накло над Нотећом,Накло-над-Нотецем,Накло-над-Нотецён,諾泰奇河畔納克沃",53.14214,17.60181,PL,73,19565
3091217,Myszkow,"Mishkov,Mishkuv,Miskova,Miškova,Myshkov,Myshkuv,Myskuvas,Myszkow,Myszkow Nowy,Myszkuw,Myszków,Myszków Nowy,Myszkůw,Myškuvas,mei shen ku fu,mu~ishukufu,Мишков,Мишкув,Мышков,Мышкув,ムィシュクフ,梅什库夫",50.5752,19.32461,PL,83,33273
3091232,Myslowice,"Gorad Myslavicy,Mislovice,Myslovice,Myslovices,Myslovicės,Myslowice,Myslowicy,Mysłowice,mei si wo wei cai,miseuwobiche,mu~isuu~ovu~itsu~e,Горад Мыславіцы,Мисловице,Мисловіце,Мысловице,ムィスウォヴィツェ,梅斯沃維采,미스워비체",50.20745,19.16668,PL,83,75281
3091253,Mysliborz,"Gorad Myslibuzh,Mishlibozh,Misliboza,Mislibozh,Misliboža,Mislibuzh,Myslibuzas,Myslibuzh,Myslibužas,Soldin,Zoldzeno,mei xi li bu ri,Żôłdzëno,Горад Мыслібуж,Мислибож,Мислібуж,Мишлибож,Мыслибуж,梅希利布日",52.92382,14.86785,PL,87,12092
3091256,Myslenice,"Mishlenice,Mislenice,Misleņice,Myslenice,Myślenice,mei xi lai ni cai,Мисленіце,Мислењице,Мишленице,Мысленице,梅希萊尼采",49.83383,19.9383,PL,77,17686
3091263,Myslakowice,"Myslakowice,Mysłakowice,Zillerthal-Erdmannsdorf",50.84123,15.77894,PL,72,5100
3091293,Murowana Goslina,"Murovana Goslina,Murovana-Goslina,Murowana Goslina,Murowana Goślina,mu luo wa na-ge xi li na,Мурована Гослина,Мурована Ґосліна,Мурована-Гослина,穆羅瓦納-戈希利納",52.57463,17.00933,PL,86,9989
3091297,Murcki,"Emanuelssegen,Murcki",50.20036,19.04351,PL,83,5796
3091407,Mosina,"Gorad Masina,Mosina,mo xi na,mwshyna,Горад Масіна,Мосина,Мосіна,موشینا,莫西納",52.24543,16.84709,PL,86,12318
3091462,Morag,"Gorad Morang,Mohrungen,Morag,Mordong,Morong,Moronga,Morongas,Morąg,mo long ge,Горад Моранг,Мордонг,Моронг,莫龍格",53.91711,19.92602,PL,85,14745
3091523,Mogilno,"Mogil'no,Mogilno,mo ji er nuo,Могилно,Могильно,Моґільно,莫吉爾諾",52.65806,17.95578,PL,73,12465
3091788,Milicz,"Gorad Milich,Milica,Milich,Milicz,Militsch,Miliča,mi li qi,Горад Міліч,Милич,Мілич,米利奇",51.5277,17.27137,PL,72,12169
3091831,Mikolow,"Miklos,Miklós,Mikolov,Mikolova,Mikolow,Mikoluv,Mikoluvas,Mikoluw,Mikołów,Mikołůw,Mikulas,Mikuláš,Nicolaas,Nicolai,Nikolai,Nikolaus,mi ke wu fu,mikoufu,Миколов,Миколув,Міколув,ミコウフ,米科武夫",50.17103,18.9041,PL,83,38821
3091961,Miedzyzdroje,"Mendzizdroe,Mendzizdroje,Mendzyzdroe,Meņdzizdroje,Misdroy,Mizezdroje,Mizëzdroje,Mjendzizdroje,Mysdroje,mian ji zi de luo ye,Мендзыздрое,Мєндзиздроє,Мјендзиздроје,緬濟茲德羅耶",53.92921,14.45097,PL,87,5502
3091969,Miedzyrzecz,"Gorad Mendzyrehch,Mendzizeca,Mendzizhech,Mendzižeča,Mendzyzecas,Mendzyzhech,Mendzyžečas,Mesdirtz,Meseritz,Miedzyrzecz,Międzyrzecz,Mjendzizhech,mian ji re qi,Горад Мендзырэч,Мендзижеч,Мендзыжеч,Мјендзижеч,緬濟熱奇",52.44461,15.57801,PL,76,18669
3091983,Miedzychod,"Birnbaum,Mendzihoda,Mendzikhod,Mendzikhud,Mendzykhud,Miedzychod,Międzychód,Mjendzikhod,mian ji hu de,myendzu~ifuto,Мендзиход,Мендзихуд,Мендзыхуд,Мјендзиход,ミェンヅィフト,緬濟胡德",52.59882,15.89696,PL,86,10994
3092080,Miastko,"Miastko,Miastkò,Miasztko,Miásztkó,Mjastko,Rummelsburg,Rummelsburg in Pommern,mi ya si te ke,Мястко,米亞斯特科",54.00283,16.98263,PL,82,10954
3092082,Miasteczko Slaskie,"Miasteczko,Miasteczko Slaskie,Miasteczko Śląskie,Mjastechko Shl'onske,Mjastechko Slonskje,Mjastechko-Shl'ons'ke,Mjastechko-Sljonske,Mjastecko Slonske,Mjastečko Slonske,Мястечко Шльонске,Мястечко-Слёнске,Мястечко-Шльонське,Мјастечко Слонскје",50.50262,18.93949,PL,83,7327
3092276,Marklowice,"Marklowice,Markłowice",50.01695,18.52098,PL,83,5173
3092472,Malbork,"Mal'bork,Malbork,Malborka,Malborkas,Marienburg,Мальборк",54.03591,19.0266,PL,82,38655
3092517,Makow Podhalanski,"Makiv-Pidkhaljans'kij,Makov Podkhaljanski,Makov Potkhalanski,Makova Podhalanska,Makova Podhalaņska,Makow,Makow Podhalanski,Makuv-Podkhaljan'skij,Maków,Maków Podhalański,Маков Подхалянски,Маков Потхалањски,Макув-Подхаляньский,Маків-Підхалянський",49.73008,19.67711,PL,77,5746
3092638,Lwowek Slaski,"Comuna de Lwowek Slaski,Comuna de Lwówek Śląski,Gmina L'vuvek-Shl'ons'kij,Gmina Lwowek Slaski,Gmina Lwówek Śląski,Komunumo Lwowek Slaski,Komunumo Lwówek Śląski,L'vuvek-Sljonski,Lowenberg,Lowenberg in Schlesien,Lwowek Slaski,Lwówek Śląski,Löwenberg,Löwenberg in Schlesien,Львувек-Слёнски,Ґміна Львувек-Шльонський",51.11074,15.58582,PL,72,9657
3092643,Luzino,"Lezeno,Ljuzino,Luzino,Lëzëno,Люзино",54.56604,18.10907,PL,82,7056
3092813,Lubsko,"Ljubs'ko,Ljubsko,Lubsko,Lupsko,Sommerfeld,Zemr,Zemsz,lu bu si ke,lubseuko,Žemŕ,Лупско,Любско,Любсько,盧布斯科,룹스코",51.78467,14.97196,PL,76,14994
3092856,Lubon,"Liubonis,Ljubon,Ljubon',Lubon,Lubona,Luboń,Luboņa,Luboň,lu bang,Лубоњ,Любон,Любонь,盧邦",52.34705,16.89267,PL,86,26431
3092906,Lubliniec,"Liublinecas,Ljublinec,Ljublinec',Lublinec,Lublineca,Lublinek,Lubliniec,Lublinitz,Lubliņeca,Lublynec,Lublyńec,lu bu li nie ci,ruburinyetsu,Лублињец,Люблинец,Люблінець,ルブリニェツ,盧布利涅茨",50.66897,18.6844,PL,83,24133
3092931,Lubin,"Gorad Ljubin,Liubinas,Ljubin,Luben,Lubin,Lubina,Luebin,Lüben,Lübin,lu bin,lubin,lwbyn,lyubina,rubin,Горад Любін,Лубин,Любин,Любін,לובין,ल्युबिन,ルビン,盧賓,루빈",51.40089,16.20149,PL,72,77532
3093027,Lubawka,"Liebau,Liebau in Schlesien,Ljubavka,Lubavka,Lubawka,lu ba fu ka,Лубавка,Любавка,盧巴夫卡",50.70456,16.00026,PL,72,6404
3093028,Lubawa,"Liubava,Ljubava,Lubava,lu ba wa,Лубава,Любава,盧巴瓦",53.50428,19.74966,PL,85,9302
3093040,Luban,"Gorad Ljuban',Lauba Lusatorum,Lauban,Liubanis,Ljuban,Ljuban',Luban,Lubana,Lubań,Lubaņa,lu ban,lwbn,Горад Любань,Лубањ,Любан,Любань,לובן,盧班",51.12014,15.28768,PL,72,22245
3093066,Lowicz,"Lovica,Lovich,Lovicius,Lovitium,Loviča,Lovičius,Lowicz,Lowitsch,lwbyz,u~ovu~ichi,wo wei qi,wobichi,Łowicz,Лович,לוביץ,ウォヴィチ,沃維奇,워비치",52.10714,19.94525,PL,74,29809
3093133,Lodz,"Gorad Lodz',Litzmannstadt,Lo-tsu,Lodz,Lodz',Lodz' osh,Lodza,Lodze,Lodzia,Lodzo,Lodzė,Lodž,Log,Loj,Lotz,Luc,Ludz,Luz,Lò-tsṳ,lodzi,luo ci,luo zi,lwdz,uchi,utchi,vutsa,wuch,wwch,wwdj,Łódź,Łůdź,Λοτζ,Горад Лодзь,Лодз,Лодзь,Лодзь ош,Лођ,Лоѓ,Луӟ,Լոձ,לאדזש,לודז,لودز,وودج,ووچ,वूत्श,วูช,ლოძი,ウッチ,罗兹,羅茲,우치",51.75,19.46667,PL,74,768755
3093136,Lodygowice,,49.72992,19.13939,PL,83,6925
3093158,Lobez,"Gorad Lobaz,Laabs,Labes,Lobesia,Lobez,Lobez osh,Lobeza,Lobezas,Lompez,Luobezos,lwbs,lwbyz,wo bei zi,wobeseu,Łobéz,Λόμπεζ,Горад Лобаз,Лобез,Лобез ош,لوبس,لوبيز,ዎበስ,沃貝茲,워베스",53.63918,15.62129,PL,87,10609
3093268,Lipno,"Lipno,Липно",52.84436,19.17852,PL,73,14821
3093439,Lidzbark,"Lautenburg,Lidzbark,Lidzbark Welski,Lidzbark-Wies,Lidzbark-Wieś,Lidzbarka,li zi ba ke,Лидзбарк,Лідзбарк,利茲巴克",53.26283,19.82663,PL,85,8177
3093457,Libiaz,"Gorad Libjonzh,Lib'onzh,Libiaz,Libiąż,Libjonza,Libjonzh,Libjonža,li bi weng ri,Горад Лібёнж,Либьонж,Либёнж,Либјонж,Лібйонж,利比翁日",50.10396,19.31568,PL,77,17834
3093501,Lewin Brzeski,"Levin Bzheski,Levin-Bzhes'kij,Levin-Bzheski,Levin-Bzheskij,Levina Bzeska,Levina Bžeska,Lewin,Lewin Brzeski,Loewen  Glatzer Neisse,Luoien,Löwen  Glatzer Neiße,Левин Бжески,Левин-Бжески,Левин-Бжеский,Левін-Бжеський",50.7487,17.61688,PL,79,6000
3093524,Leszno,"Gorad Leshna,Leshno,Lesnas,Lesno,Leszno,Lešnas,Lešno,Lissa,lai shen nuo,lesyuno,lsnw,reshuno,Горад Лешна,Лешно,ליסא,לשנו,レシュノ,莱什诺,레슈노",51.84034,16.57494,PL,86,63565
3093692,Legnica,"Gorad Ljagnica,Legnica,Legnicja,Legņica,Lehnice,Liegnitz,Lignica,Lignitium,Ligńica,lai ge ni cha,legeunicha,lghnytsa,lgnytsa,lgnyzh,regunitsu~a,Горад Лягніца,Легница,Легниця,Легњица,Լեգնիցա,לגניצה,لغنيتسا,لگنیتسا,レグニツァ,萊格尼察,레그니차",51.21006,16.1619,PL,72,106033
3093708,Ledziny,"Ledziny,Lendzhini,Lendzini,Lendziny,Leņdzini,Lyndziny,Lyńdźiny,Lędziny,lun ji nei,renjini,Ленджини,Лендзины,Лендзіни,Ленђини,レンジニ,倫濟內",50.14264,19.13149,PL,83,16305
3093726,Leczyca,"Leczyca,Lenchica,Lenchicja,Lencica,Lenčica,lnzyzh,u~enchitsu~a,wen qi cha,Łęczyca,Ленчица,Ленчиця,לנציצה,ウェンチツァ,文奇察",52.05959,19.19972,PL,74,15528
3093739,Lebork,"Laborg,Lauenburg,Lauenburg in Pommern,Lebork,Lembork,Lemborka,Lemborkas,Lãbórg,Lębork,lun bao,renboruku,Лемборк,แลมบอร์ก,レンボルク,倫堡",54.53921,17.75012,PL,82,35161
3093768,Lazy,"Lazi,Lazy,wa ji,waji,Łazy,Лази,Лазы,ワジ,瓦濟",50.42769,19.39465,PL,83,7166
3093785,Laziska Gorne,"Aukstutiniai Laziskai,Aukštutiniai Laziskai,Gurne Laziska,Gůrne Łaźiska,Lagissa,Lazhiska Gorne,Lazis'ka-Gurne,Laziska Gorne,Laziska Gurne,Laziska-Gurne,Laziskagorna,Oberlasisk,Oberlazisk,shang wa ji si ka,Łaziska Górne,Лажиска Горне,Лазиска Горне,Лазиска-Гурне,Лазиська-Гурне,上瓦濟斯卡",50.14952,18.84215,PL,83,21983
3093902,Lask,"Las'k,Lask,Laska,wa si ke,Łask,Ласк,Ласьк,לאסק,瓦斯克",51.59056,19.13278,PL,74,18577
3094016,Ladek-Zdroj,"Bad Landeck,Bad Landeck in Schlesien,L'ondek-Zdruj,Ladek Zdroj,Landeck,Landeck in Schlesien,Ljondek-Zdruj,Londek-Zdroj,Londekzdroja,Lądek Zdrój,long dai ke-zi de lu yi,Ладек Здрой,Лондек-Здрој,Льондек-Здруй,Лёндек-Здруй,隆代克-茲德魯伊",50.34371,16.87946,PL,72,6140
3094086,Kwidzyn,"Kvidzin,Kvidzina,Kvidzyn,Kvidzynas,Kwidzeno,Kwidzyn,Kwidzëno,Marienwerder,k fid sun,ke wei ceng,Квидзин,Квидзын,Квідзин,กฟิดซึน,克维曾",53.72495,18.93114,PL,82,37601
3094164,Kuznia Raciborska,"Kuzhnja Rachiborska,Kuzna Raciborska,Kuznia Raciborska,Kuznica Raciborska,Kuznja-Racibors'ka,Kuznja-Raciborskaja,Kuzņa Raciborska,Kuźnia Raciborska,Kuźnica Raciborska,Ratiborhammer,Кужня Рачиборска,Кузня-Рациборская,Кузня-Рациборська,Кузња Раћиборска",50.20058,18.31146,PL,83,5472
3094170,Kutno,"Kutnas,Kutno,ku te na,qwtnw,Кутно,קוטנו,库特娜",52.23064,19.36409,PL,74,48323
3094303,Kudowa-Zdroj,"Bad Kudowa,Cudowa,Kudova Zdroj,Kudova-Zdruj,Kudovazdroja,Kudowa,Kudowa-Zdroj,Kudowa-Zdruj,Kudowa-Zdrój,Kudowa-Zdrůj,ku duo wa-zi de lu yi,Кудова Здрој,Кудова-Здруй,庫多瓦-茲德魯伊",50.44297,16.24397,PL,72,10176
3094370,Ksawerow,,51.68288,19.4028,PL,74,6269
3094408,Krzyz Wielkopolski,"Kreuz,Krziz,Krziż,Krzyz,Krzyż,Kshizh Vjelkopolski,Kshizh-Vel'kopol'skij,Kshizh-Velikopol's'kij,Ksiza Velkopolska,Kšiža Velkopolska,Кшиж Вјелкополски,Кшиж-Великопольський,Кшиж-Велькопольский",52.88097,16.01116,PL,86,6300
3094490,Krzeszowice,"Krzeszowice,Ksesovice,Ksheshovice,Kzheshovice,Kšešovice,Kšešovicė,ke re shao wei cai,kshshwwytsh,Кжешовице,Кшешовице,Кшешовіце,کششوویتسه,克熱紹維采",50.14248,19.63223,PL,77,9978
3094585,Kruszwica,"Krushvica,Krushvicja,Krusvica,Kruszwica,Krušvica,ke lu shen wei cha,Крушвица,Крушвиця,克魯什維察",52.67562,18.33131,PL,73,9494
3094625,Krotoszyn,"Gorad Kratoshyn,Krotoshin,Krotosina,Krotosynas,Krotoszyn,Krotošina,Krotošynas,ke luo tuo shen,Горад Кратошын,Кротошин,克羅托申",51.69868,17.43738,PL,86,29231
3094633,Krosno Odrzanskie,"Crossen,Krosno,Krosno Odrzanskie,Krosno Odrzańskie,Krosno Odzanske,Krosno Odzhanske,Krosno Odzhanskje,Krosno Odžaņske,Krosno-Odzhan'ske,Krosno-Odzhans'ke,ao de he pan ke luo si nuo,Кросно Оджанске,Кросно Оджањскје,Кросно-Оджанське,Кросно-Оджаньске,奧得河畔克羅斯諾",52.05492,15.09882,PL,76,12178
3094788,Krapkowice,"Chrapkowice,Krapkovice,Krapkovices,Krapkovicės,Krapkowice,Krappitz,ke la pu ke wei cai,Крапковице,Крапковіце,กรัปกอวิตแซ,克拉普科維采",50.47515,17.96539,PL,79,18275
3094802,Krakow,"Carcovia,Cracau,Cracaû,Cracovia,Cracovie,Cracow,Cracòvia,Cracóvia,Gorad Krakau,KRK,Kraka,Krakau,Krakiv,Krakko,Krakkó,Krakobia,Krakov,Krakova,Krakovi,Krakovia,Krakovija,Krakovja,Krakovo,Krakow,Krakowo,Krakuw,Kraká,Krakòwò,Krakóvia,Kraków,Krakůw,Krakоv,Krokuva,ke la ke fu,keulakupeu,kraku f,krakupha,krakwf,kurakufu,qrqwb,Κρακοβία,Горад Кракаў,Краков,Краковия,Краків,Կրակով,קראקע,קרקוב,كراكوف,کراکوف,क्राकूफ,กรากุฟ,ကရားကော့မြို့,კრაკოვი,クラクフ,克拉科夫,크라쿠프",50.06143,19.93658,PL,77,755050
3094831,Kozy,"Kozy,Kozy Wielkie",49.84756,19.14891,PL,83,11920
3094832,Kozuchow,"Freystadt,Kozhukhov,Kozhukhuv,Kozuchow,Kozuhova,Kożuchów,Kožuhova,ke ru hu fu,Кожухов,Кожухув,科茹胡夫",51.74558,15.59492,PL,76,9679
3094852,Kozmin Wielkopolski,"Koschmin,Koz'min-Velikopol's'kij,Kozmin Vjelkopolski,Kozmin-Vel'kopol'ski,Kozmina Velkopolska,Козмин Вјелкополски,Козмин-Велькопольски,Козьмін-Великопольський",51.82712,17.45391,PL,86,6678
3094871,Kozle,"Cosel,Kosel,Kossel,Kössel",50.3356,18.14332,PL,79,14780
3094934,Kowary,"Kovari,Kovary,Kowary,Krzyzatka,Krzyżatka,Schmiedeberg,Schmiedeberg in Schlesien,ke wa lei,Ковари,Ковары,科瓦雷",50.79313,15.83559,PL,72,11834
3095049,Koszalin,"Gorad Kashalin,Kezlin,Koeslin,Kosalina,Kosalinas,Koshalin,Koslin,Koszaleno,Koszalin,Košalina,Košalinas,Kòszalëno,Köslin,OSZ,Scurgum,ke sha lin,kosharin,kosyallin,kshalyn,kx chalin,Горад Кашалін,Кошалин,Кошалін,كشالين,کشالین,กอชาลิน,コシャリン,科沙林,코샬린",54.19438,16.17222,PL,87,107450
3095057,Kostrzyn nad Odra,"Cuestrin,Cüstrin,Kistrzyn,Koscerzeno,Kostrin,Kostrzyn ce Odro,Kostrzyn nad Odra,Kostrzyn nad Odrą,Kostrzyn ĉe Odro,Kostshin na Odri,Kostshin nad Odrom,Kostshin-nad-Odroju,Kostshin-nad-Odron,Kostsina pie Odras,Kostsynas prie Odros,Kostšina pie Odras,Kostšynas prie Odros,Kuestrin,Kòscérzëno,Küstrin,ao de he pan ke si qin,Костшин на Одри,Костшин над Одром,Костшин-над-Одрон,Костшин-над-Одрою,コストシン・ナド・オドロン,奥得河畔科斯琴",52.58713,14.64953,PL,76,18099
3095058,Kostrzyn,"Kostrzyn,Kostrzyń,Kostshin,Kostsina,Kostšina,ke si qin,Костшин,科斯琴",52.39847,17.22811,PL,86,8965
3095126,Koscierzyna,"Kos'cezhina,Koscerzna,Koscezina,Koscezyna,Koscežina,Koscežyna,Koscierzyna,Koshcezhina,Koshchezhina,Kościerzyna,Kòscérzna,ke xi qie ri na,Косьцежина,Кошчежина,Кошћежина,科希切日納",54.12226,17.98119,PL,82,23361
3095151,Koscian,"Gorad Koscjan,Kos'cjan,Kos'tsyan,Koscan,Koscian,Koscianas,Koscjan,Koscjana,Koshcan,Koshchjan,Kosten,Kos’tsyan,Kościan,Kòscan,ke xi qiang,Горад Косцян,Косцян,Косьцян,Кошчян,Кошћан,科希強",52.08829,16.64866,PL,86,24096
3095192,Koronowo,"Crone,Koronovo,Koronowo,Krone,Kòrónowò,ke luo nuo wo,Короново,科羅諾沃",53.3137,17.93698,PL,73,10965
3095194,Kornik,"Burgshtedt,Kornik,Kurnik,Kurnika,Kurņika,ku er ni ke,Бургштедт,Корњик,Курник,庫爾尼克",52.24772,17.08949,PL,86,7206
3095277,Konstantynow Lodzki,"Konstantinov Lodski,Konstantinov Lodzki,Konstantinova Ludzka,Konstantinuv-Lodz'kij,Konstantynow,Konstantynow Lodzki,Konstantynuv-Lodzinskij,Konstantynów,Konstantynów Łódzki,Lodzes Konstantynuvas,Lodzės Konstantynuvas,luo zi sheng kang si tan ding nu fu,qwnstntynwb lwdzqy,Константинов Лодзки,Константинов Лодски,Константинув-Лодзький,Константынув-Лодзинский,קונסטנטינוב לודזקי,羅茲省康斯坦丁努夫",51.74776,19.32564,PL,74,17415
3095321,Konin,"Gorad Konin,Konin,Konina,Koninas,Koņina,ke ning,konin,kwnyn,qwnyn,Горад Конін,Конин,Конін,קונין,كونين,科寧,코닌",52.22338,18.25121,PL,86,81258
3095330,Koniecpol,"Konecpol,Konecpol',Konecpole,Koniecpol,Koņecpole,ke nie ci bo er,qwnyyzpwl,Конецпол,Конецполь,Коњецпол,קונייצפול,科涅茨波尔",50.77468,19.68896,PL,83,6318
3095396,Komorniki,,52.3387,16.81063,PL,86,5144
3095413,Koluszki,"Koljushki,Kolushki,Koluski,Koluszki,Koluški,ke lu shen ji,qwlwsqy,Колушки,Колюшки,Колюшкі,קולושקי,科卢什基",51.73872,19.81994,PL,74,13343
3095795,Kolobrzeg,"Gorad Kalabzhehg,Kolbarg,Kolberg,Kolbrzeg,Kolobreh,Kolobrzeg,Kolobrzyg,Kolobzeg,Kolobzega,Kolobzegas,Kolobzheg,Kolobřeh,Kolobžega,Kolobžegas,Kołobrzeg,Kołobrzyg,Kòlbrzég,ke wo bu re ge,kowobeujekeu,kwwbjk,kwwbzhk,Горад Калабжэг,Колобжег,Կոլոբժեգ,كووبجك,کووبژک,กอวอบแชก,科沃布热格,코워브제크",54.17565,15.58342,PL,87,44377
3095797,Kolo,"Gorad Kola,Kolas,Kolo,Koło,Warthbrucken,Warthbrücken,ke wo,kou~o,Горад Кола,Коло,コウォ,科沃",52.20024,18.63865,PL,86,23493
3095971,Knurow,"Knurov,Knurova,Knurow,Knuruv,Knuruvas,Knuruw,Knurów,Knurůw,ke nu lu fu,kunurufu,Кнуров,Кнурув,クヌルフ,克努魯夫",50.21971,18.65067,PL,83,39744
3096002,Klucze,,50.33565,19.56236,PL,77,5926
3096003,Kluczbork,"Klauczbork,Kliucborkas,Kliučborkas,Kljuchbork,Klucborka,Kluchbork,Kluczborek,Kluczbork,Kluozborek,Klučborka,Kreuzburg,ke lu qi bao,kludch bxrk,Клучборк,Ключборк,กลุดช์บอร์ก,克盧奇堡",50.97281,18.21816,PL,79,25978
3096053,Klodzko,"Glatz,Kladsko,Kladzko,Klodsko,Klodz'ko,Klodzkas,Klodzko,Kładzko,Kłodzko,ke wo zi ke,qlwdzqw,Клодзко,Клодзько,Клодско,קלודצקו,克沃茲科",50.43488,16.66145,PL,72,27941
3096079,Klodawa,"Klodava,Klodawa,Kłodawa,ke wo da wa,Клодава,קלודאווה,克沃達瓦",52.25447,18.91352,PL,86,6714
3096090,Klobuck,"Klobuc'k,Klobuck,Klobucka,Klobuckas,Klobucko,Kłobuck,ke wo bu ci ke,kuu~obutsuku,qlwbwzq,Клобуцк,Клобуцьк,קלובוצק,クウォブツク,克沃布茨克",50.90081,18.93674,PL,83,13190
3096240,Kietrz,"Katscher,Ketr,Ketsh,Ketř,Kietrz,Kjetsh,kai qi,Кетш,Кјетш,凱奇",50.08042,18.00432,PL,79,6306
3096328,Kety,"Kentai,Kenti,Kenty,Kety,Kęty,ken di,Кенти,Кенты,肯蒂",49.88214,19.22333,PL,77,19249
3096338,Kepno,"Gorad Kehmpna,Kempen in Posen,Kempnas,Kempno,Kepno,Kępno,ken pu nuo,kenpuno,Горад Кэмпна,Кемпно,ケンプノ,肯普諾",51.2784,17.98908,PL,86,14813
3096372,Kedzierzyn-Kozle,"Heydebreck,Kandrzin,Kandrzin Pogorzelletz,Kandrzin-Kozle,Kandrzin-Koźle,Kedzierzyn,Kedzierzyn-Kozle,Kendzezhin-Koz'le,Kendzezhin-Kozle,Kendzezina-Kozle,Kendzezynas-Kozle,Kendzežynas-Kozlė,Kendzhezhin-Kozhle,Keņdzežina-Kozle,Kędzierzyn,Kędzierzyn-Koźle,ken jie ren ke zi lai,Кенджежин-Кожле,Кендзежин-Козле,Кендзежин-Козьле,Кенђежин Козле,แกนแจชึน-กอชแล,肯傑任科茲萊",50.34984,18.22606,PL,79,65636
3096444,Katy Wroclawskie,"Kanth,Katy,Katy Wroclawskie,Konti Vroclavske,Konti Vroclavskje,Konti-Vroclavs'ki,Konty-Vroclavske,Kąty Wrocławskie,fu luo ci wa fu de kong di,Конти Вроцлавскје,Конти-Вроцлавські,Конты-Вроцлавске,弗羅茨瓦夫的孔蒂",51.03098,16.76767,PL,72,5418
3096472,Katowice,"Catowice,Gorad Katavicy,KTW,Katobitse,Katovica,Katovicai,Katovice,Katovice osh,Katovicum,Katovits,Katovitse,Katovîts,Katowice,Katowicy,Katowihi,Kattowitz,Kha-thok-vi-chu,Khà-thok-vì-chṳ,Stalinogorod,Stalinograd,Stalinogrod,Stalinogród,ka tuo wei ci,ka tuo wei zhi,ka tuo wei zi,katobiche,katovis'sa,katovitsa,katovitses,katovu~itsu~e,katwfytsh,katwwch,katwwyts,ketovis,kha to wit se,kha to wits,kyatobhisa,mstkhdm:mhmd alqyrwany,qtwbyz,tcadrkatovitse,Κάτοβιτσε,Κατοβίτσε,Κατοβιτσε,Горад Катавіцы,Катовица,Катовице,Катовице ош,Катовіце,Կատովիցե,קאטאוויץ,קטוביץ,كاتوفيتسه,مستخدم:محمد القيرواني,کاتووچ,کاتوویتس,ކެޓޮވިސް,कातोवित्सा,क्याटोभिस,ಕತೋವೀಸ್ಸ,คะโตวิตซ,คาโตวีตเซ,კატოვიცე,ካቶቪጸ,カトヴィツェ,卡托維治,卡托维兹,카토비체",50.25841,19.02754,PL,83,317316
3096525,Kartuzy,"Kartuzai,Kartuze,Kartuzi,Kartuzy,Kartuzë,Kartūzai,ka er tu ji,Картузи,Картузы,卡爾圖濟",54.33424,18.19735,PL,82,15002
3096630,Karlino,"Chorzeleno,Chòrzelëno,Karlin,Karlino,Korlin,Körlin,ka er li nuo,Карлино,Карліно,卡爾利諾",54.03515,15.87739,PL,87,5832
